,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,Unnamed: 17,eFG%,TOV%,ORB%,FT/FGA,Unnamed: 22,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Unnamed: 27,Arena,Attend.,Attend./G,Year
3,4.0,Chicago Bulls*,26.0,49.0,33.0,55,27,5.01,-0.49,4.52,104.9,99.6,5.3,93.6,0.313,0.186,0.534,,0.493,14.7,28.6,0.229,,0.473,16.2,74.3,0.252,,United Center,912364.0,22253.0,2007
4,5.0,Houston Rockets*,28.2,52.0,30.0,55,27,4.85,0.19,5.04,106.0,100.7,5.3,90.7,0.292,0.29,0.54,,0.499,13.6,25.7,0.22,,0.466,13.6,77.0,0.23,,Toyota Center,678362.0,16545.0,2007
5,6.0,Detroit Pistons*,29.0,53.0,29.0,53,29,4.16,-0.47,3.69,108.9,104.2,4.7,87.3,0.307,0.201,0.535,,0.488,12.0,28.3,0.237,,0.477,14.3,70.9,0.234,,The Palace of Auburn Hills,905116.0,22076.0,2007
6,7.0,Cleveland Cavaliers*,26.9,50.0,32.0,52,30,3.83,-0.5,3.33,105.5,101.3,4.2,90.8,0.32,0.211,0.522,,0.484,13.4,29.7,0.223,,0.48,14.7,75.8,0.243,,Quicken Loans Arena,837883.0,20436.0,2007
7,8.0,Utah Jazz*,25.9,51.0,31.0,49,33,2.87,0.2,3.06,110.1,107.0,3.1,91.6,0.38,0.163,0.551,,0.502,14.5,31.7,0.283,,0.496,14.4,75.1,0.314,,EnergySolutions Arena,802214.0,19566.0,2007
8,9.0,Denver Nuggets*,26.5,45.0,37.0,45,37,1.62,0.07,1.69,107.6,105.9,1.7,97.4,0.36,0.212,0.548,,0.501,14.6,28.9,0.268,,0.499,14.5,71.8,0.203,,Pepsi Center,706437.0,17230.0,2007
9,10.0,Toronto Raptors*,26.0,47.0,35.0,44,38,0.99,-0.38,0.61,107.0,106.0,1.0,92.6,0.303,0.224,0.55,,0.504,13.0,22.2,0.239,,0.503,14.3,74.5,0.219,,Air Canada Centre,748603.0,18259.0,2007
10,11.0,Orlando Magic*,25.6,40.0,42.0,43,39,0.78,-0.43,0.35,104.9,104.1,0.8,89.9,0.393,0.158,0.544,,0.5,16.3,29.3,0.276,,0.48,14.6,73.7,0.286,,Amway Arena,700887.0,17095.0,2007
11,12.0,Los Angeles Lakers*,25.3,42.0,40.0,41,41,-0.07,0.32,0.24,108.6,108.6,0.0,93.5,0.333,0.259,0.554,,0.511,14.3,26.1,0.249,,0.5,13.5,72.3,0.262,,STAPLES Center,778415.0,18986.0,2007
12,13.0,Golden State Warriors*,24.6,42.0,40.0,40,42,-0.34,0.34,0.0,107.0,107.4,-0.4,99.2,0.3,0.279,0.548,,0.512,14.1,25.6,0.215,,0.506,16.1,69.6,0.264,,Oracle Arena,742267.0,18104.0,2007
13,14.0,Washington Wizards*,26.8,41.0,41.0,40,42,-0.51,-0.28,-0.8,110.1,110.6,-0.5,94.1,0.356,0.237,0.542,,0.491,12.6,28.1,0.272,,0.517,14.4,71.0,0.249,,Verizon Center,753283.0,18373.0,2007
14,15.0,Los Angeles Clippers,27.5,40.0,42.0,40,42,-0.46,0.39,-0.07,105.1,105.6,-0.5,90.8,0.355,0.143,0.537,,0.481,14.5,27.2,0.28,,0.488,13.3,74.7,0.249,,STAPLES Center,755261.0,18421.0,2007
15,16.0,New Jersey Nets*,28.2,41.0,41.0,39,43,-0.77,-0.23,-1.0,105.7,106.6,-0.9,91.4,0.338,0.263,0.546,,0.504,14.2,24.6,0.245,,0.49,13.7,74.4,0.266,,Continental Airlines Arena,693955.0,16926.0,2007
16,17.0,Miami Heat*,29.3,44.0,38.0,38,44,-0.91,-0.29,-1.21,104.3,105.3,-1.0,89.9,0.321,0.245,0.541,,0.506,14.3,24.9,0.222,,0.485,13.8,73.3,0.232,,AmericanAirlines Arena,808541.0,19721.0,2007
17,18.0,New Orleans/Oklahoma City Hornets,26.4,39.0,43.0,36,46,-1.57,0.38,-1.19,104.8,106.5,-1.7,90.2,0.291,0.188,0.52,,0.479,13.6,29.1,0.215,,0.499,13.2,74.7,0.212,,Ford Center,731165.0,17954.0,2007
18,19.0,Sacramento Kings,27.3,33.0,49.0,36,46,-1.8,0.46,-1.35,106.2,108.0,-1.8,94.8,0.379,0.232,0.545,,0.491,13.5,23.1,0.289,,0.513,14.9,72.5,0.24,,ARCO Arena (II),709997.0,17317.0,2007
19,20.0,Indiana Pacers,27.2,35.0,47.0,34,48,-2.44,-0.18,-2.62,102.9,105.5,-2.6,92.4,0.324,0.212,0.523,,0.474,15.1,28.4,0.246,,0.491,14.8,72.7,0.271,,Conseco Fieldhouse,629750.0,15360.0,2007
20,21.0,Seattle SuperSonics,25.9,31.0,51.0,33,49,-2.89,0.45,-2.45,107.2,110.3,-3.1,91.8,0.288,0.219,0.544,,0.499,14.5,27.8,0.228,,0.515,14.1,70.9,0.243,,KeyArena at Seattle Center,654163.0,15955.0,2007
21,22.0,New York Knicks,25.4,33.0,49.0,33,49,-2.85,-0.21,-3.06,105.7,108.8,-3.1,90.8,0.377,0.216,0.539,,0.494,15.9,31.0,0.27,,0.504,13.0,74.0,0.246,,Madison Square Garden (IV),770617.0,18796.0,2007
22,23.0,Philadelphia 76ers,26.2,35.0,47.0,32,50,-3.02,-0.23,-3.26,103.6,106.9,-3.3,90.7,0.333,0.128,0.53,,0.48,14.6,27.2,0.255,,0.501,14.7,70.8,0.221,,Wachovia Center,608603.0,14844.0,2007
23,24.0,Boston Celtics,23.5,24.0,58.0,31,51,-3.41,-0.29,-3.7,103.2,106.9,-3.7,92.0,0.337,0.199,0.53,,0.479,15.4,27.0,0.259,,0.502,14.5,73.8,0.28,,TD Banknorth Garden,690576.0,16843.0,2007
24,25.0,Minnesota Timberwolves,27.7,32.0,50.0,30,52,-3.67,0.51,-3.16,103.9,107.9,-4.0,91.0,0.291,0.167,0.537,,0.49,14.8,25.1,0.231,,0.498,13.3,72.1,0.226,,Target Center,655947.0,15999.0,2007
25,26.0,Charlotte Bobcats,25.5,33.0,49.0,30,52,-3.74,-0.22,-3.97,103.6,107.6,-4.0,92.0,0.322,0.193,0.524,,0.48,13.9,26.4,0.236,,0.5,14.7,71.6,0.279,,Charlotte Bobcats Arena,637520.0,15549.0,2007
26,27.0,Milwaukee Bucks,26.0,28.0,54.0,29,53,-4.38,-0.06,-4.43,107.0,111.7,-4.7,92.3,0.286,0.219,0.541,,0.504,14.1,27.6,0.209,,0.522,14.5,68.1,0.234,,Bradley Center,663629.0,16186.0,2007
27,28.0,Portland Trail Blazers,24.4,32.0,50.0,29,53,-4.29,0.51,-3.78,105.1,109.9,-4.8,88.3,0.314,0.193,0.53,,0.483,14.5,28.2,0.241,,0.508,13.5,73.0,0.267,,Rose Garden Arena,670778.0,16360.0,2007
28,29.0,Atlanta Hawks,24.1,30.0,52.0,27,55,-4.76,-0.1,-4.86,103.0,108.3,-5.3,90.0,0.346,0.163,0.523,,0.471,15.1,29.2,0.263,,0.503,14.5,70.9,0.268,,Philips Arena,639375.0,15595.0,2007
29,30.0,Memphis Grizzlies,26.2,22.0,60.0,27,55,-5.15,0.71,-4.44,106.9,112.3,-5.4,93.6,0.374,0.211,0.555,,0.504,15.2,25.9,0.285,,0.529,14.0,71.1,0.237,,FedEx Forum,600836.0,14655.0,2007
30,,League Average,26.7,,,41,41,0.0,0.0,0.0,106.5,106.5,,91.9,0.327,0.213,0.541,,0.496,14.2,27.1,0.246,,0.496,14.2,72.9,0.246,,,728036.0,17760.0,2007
0,1.0,Boston Celtics*,27.9,66.0,16.0,67,15,10.26,-0.95,9.3,110.2,98.9,11.3,90.9,0.346,0.249,0.569,,0.522,14.7,26.6,0.267,,0.457,15.2,74.4,0.253,,TD Banknorth Garden,763584.0,18624.0,2008
1,2.0,Detroit Pistons*,28.3,59.0,23.0,62,20,7.39,-0.72,6.67,111.4,102.9,8.5,87.3,0.3,0.203,0.539,,0.495,11.4,29.4,0.23,,0.47,13.4,73.7,0.244,,The Palace of Auburn Hills,905116.0,22076.0,2008
2,3.0,Los Angeles Lakers*,26.7,57.0,25.0,59,23,7.26,0.09,7.34,113.0,105.5,7.5,95.6,0.333,0.257,0.57,,0.525,12.9,26.3,0.256,,0.485,12.9,73.4,0.214,,STAPLES Center,778877.0,18997.0,2008
3,4.0,Utah Jazz*,25.3,54.0,28.0,59,23,6.88,-0.01,6.86,113.8,106.5,7.3,93.2,0.349,0.166,0.573,,0.528,13.6,29.5,0.265,,0.501,15.0,74.1,0.294,,EnergySolutions Arena,816211.0,19908.0,2008
4,5.0,Orlando Magic*,26.7,52.0,30.0,56,26,5.46,-0.68,4.79,111.3,105.5,5.8,93.4,0.355,0.322,0.575,,0.537,13.6,23.4,0.256,,0.484,12.3,74.8,0.217,,Amway Arena,709346.0,17301.0,2008
5,6.0,New Orleans Hornets*,27.1,56.0,26.0,56,26,5.28,0.18,5.46,111.5,105.7,5.8,89.9,0.251,0.239,0.548,,0.512,11.4,27.0,0.193,,0.501,13.5,75.4,0.184,,New Orleans Arena,581432.0,14181.0,2008
6,7.0,San Antonio Spurs*,31.4,56.0,26.0,55,27,4.79,0.31,5.1,107.2,101.8,5.4,88.8,0.276,0.251,0.543,,0.504,12.6,23.4,0.21,,0.477,12.8,77.1,0.201,,AT&T Center,761149.0,18565.0,2008
7,8.0,Houston Rockets*,28.3,55.0,27.0,55,27,4.68,0.15,4.83,106.8,101.6,5.2,90.4,0.276,0.255,0.528,,0.492,13.0,29.1,0.2,,0.465,12.8,74.8,0.214,,Toyota Center,718524.0,17525.0,2008
8,9.0,Phoenix Suns*,29.3,55.0,27.0,54,28,5.05,0.09,5.14,113.3,108.1,5.2,96.7,0.292,0.26,0.59,,0.551,13.4,22.4,0.228,,0.488,11.8,70.9,0.191,,US Airways Center,755302.0,18422.0,2008
9,10.0,Dallas Mavericks*,28.9,51.0,31.0,54,28,4.54,0.16,4.7,111.1,106.1,5.0,90.2,0.318,0.215,0.554,,0.502,12.3,26.7,0.259,,0.474,11.7,75.0,0.252,,American Airlines Center,831738.0,20286.0,2008
10,11.0,Denver Nuggets*,28.5,50.0,32.0,51,31,3.71,0.03,3.74,110.0,106.3,3.7,99.7,0.358,0.228,0.557,,0.51,12.9,25.5,0.269,,0.499,14.1,72.1,0.203,,Pepsi Center,711962.0,17365.0,2008
11,12.0,Toronto Raptors*,26.3,41.0,41.0,49,33,2.9,-0.44,2.47,110.2,107.0,3.2,90.2,0.247,0.217,0.551,,0.511,11.4,23.4,0.2,,0.505,13.5,75.0,0.205,,Air Canada Centre,796835.0,19435.0,2008
12,13.0,Golden State Warriors,25.5,48.0,34.0,47,35,2.21,0.17,2.38,111.8,109.5,2.3,98.8,0.276,0.295,0.548,,0.511,11.5,27.2,0.208,,0.509,14.7,70.3,0.258,,Oracle Arena,804864.0,19631.0,2008
13,14.0,Philadelphia 76ers*,25.3,40.0,42.0,42,40,0.41,-0.23,0.19,106.4,106.0,0.4,90.4,0.321,0.143,0.522,,0.482,13.4,31.8,0.227,,0.504,15.1,72.0,0.205,,Wachovia Center,609675.0,14870.0,2008
14,15.0,Washington Wizards*,27.2,43.0,39.0,40,42,-0.33,-0.28,-0.61,109.2,109.6,-0.4,89.5,0.297,0.241,0.535,,0.489,12.5,28.9,0.233,,0.513,13.5,72.8,0.217,,Verizon Center,736461.0,17962.0,2008
15,16.0,Cleveland Cavaliers*,27.1,45.0,37.0,40,42,-0.35,-0.17,-0.53,106.0,106.4,-0.4,90.2,0.308,0.231,0.52,,0.48,13.1,30.4,0.221,,0.494,12.9,75.9,0.24,,Quicken Loans Arena,839074.0,20465.0,2008
16,17.0,Portland Trail Blazers,24.1,41.0,41.0,38,44,-0.98,0.45,-0.52,107.3,108.4,-1.1,87.9,0.281,0.218,0.532,,0.489,12.6,26.8,0.216,,0.491,12.1,71.8,0.212,,Rose Garden Arena,801566.0,19550.0,2008
17,18.0,Indiana Pacers,26.7,36.0,46.0,37,45,-1.4,-0.46,-1.87,106.0,107.5,-1.5,97.7,0.292,0.289,0.54,,0.498,13.5,24.4,0.224,,0.498,14.1,73.9,0.271,,Conseco Fieldhouse,501092.0,12222.0,2008
18,19.0,Atlanta Hawks*,24.2,37.0,45.0,36,46,-1.82,-0.41,-2.23,106.9,108.9,-2.0,91.1,0.34,0.165,0.535,,0.483,14.0,29.7,0.263,,0.501,12.9,71.7,0.217,,Philips Arena,667518.0,16281.0,2008
19,20.0,Sacramento Kings,27.3,38.0,44.0,35,47,-2.26,0.4,-1.86,107.5,109.9,-2.4,94.7,0.346,0.208,0.556,,0.503,14.8,25.2,0.276,,0.51,13.9,71.7,0.256,,ARCO Arena (II),580181.0,14151.0,2008
20,21.0,Chicago Bulls,25.7,33.0,49.0,32,50,-3.09,-0.11,-3.19,103.9,107.2,-3.3,93.0,0.296,0.19,0.515,,0.47,13.4,28.9,0.223,,0.496,14.2,73.1,0.258,,United Center,901502.0,21988.0,2008
21,22.0,Charlotte Bobcats,26.3,32.0,50.0,29,53,-4.38,-0.11,-4.49,104.6,109.4,-4.8,91.8,0.323,0.22,0.532,,0.492,13.9,25.6,0.23,,0.505,13.4,71.0,0.235,,Charlotte Bobcats Arena,603403.0,14717.0,2008
22,23.0,New Jersey Nets,27.4,34.0,48.0,27,55,-5.06,-0.09,-5.15,104.0,109.4,-5.4,91.5,0.347,0.222,0.528,,0.481,14.2,26.6,0.255,,0.497,12.7,73.8,0.271,,Izod Center,641921.0,15657.0,2008
23,24.0,Memphis Grizzlies,24.5,22.0,60.0,25,57,-6.21,0.45,-5.76,105.0,111.4,-6.4,95.3,0.311,0.264,0.539,,0.5,14.0,23.8,0.225,,0.521,12.2,73.4,0.196,,FedEx Forum,523578.0,12770.0,2008
24,25.0,New York Knicks,25.7,23.0,59.0,23,59,-6.61,0.06,-6.55,104.7,111.9,-7.2,91.6,0.31,0.215,0.518,,0.475,13.4,28.6,0.226,,0.518,12.1,72.7,0.229,,Madison Square Garden (IV),783739.0,19116.0,2008
25,26.0,Minnesota Timberwolves,24.6,22.0,60.0,23,59,-6.78,0.52,-6.26,103.8,111.2,-7.4,91.9,0.248,0.185,0.518,,0.484,13.6,27.5,0.183,,0.513,12.9,73.6,0.269,,Target Center,593537.0,14477.0,2008
26,27.0,Milwaukee Bucks,25.8,26.0,56.0,23,59,-6.89,-0.03,-6.92,105.3,112.8,-7.5,91.3,0.294,0.195,0.522,,0.482,13.7,30.0,0.215,,0.524,13.0,73.0,0.25,,Bradley Center,639421.0,15596.0,2008
27,28.0,Los Angeles Clippers,28.5,23.0,59.0,21,61,-7.27,0.71,-6.56,101.2,109.1,-7.9,92.1,0.338,0.167,0.519,,0.465,13.7,23.1,0.264,,0.503,12.8,73.1,0.236,,STAPLES Center,692408.0,16888.0,2008
28,29.0,Seattle SuperSonics,25.4,20.0,62.0,19,63,-8.76,0.72,-8.04,100.5,109.5,-9.0,96.3,0.265,0.134,0.509,,0.467,14.3,26.8,0.204,,0.503,11.9,73.7,0.215,,KeyArena at Seattle Center,547556.0,13355.0,2008
29,30.0,Miami Heat,27.4,15.0,67.0,18,64,-8.65,0.11,-8.53,100.5,110.0,-9.5,90.2,0.3,0.217,0.522,,0.482,14.4,22.1,0.218,,0.51,13.6,71.9,0.245,,AmericanAirlines Arena,798004.0,19464.0,2008
30,,League Average,27.0,,,41,41,0.0,0.0,0.0,107.5,107.5,,92.4,0.306,0.222,0.54,,0.497,13.2,26.7,0.231,,0.497,13.2,73.3,0.231,,,713186.0,17395.0,2008
0,1.0,Cleveland Cavaliers*,26.6,66.0,16.0,65,17,8.93,-0.25,8.68,112.4,102.4,10.0,88.7,0.312,0.259,0.56,,0.519,12.5,27.7,0.236,,0.468,13.5,74.6,0.226,,Quicken Loans Arena,841000.0,20512.0,2009
1,2.0,Boston Celtics*,27.8,62.0,20.0,61,21,7.51,-0.07,7.44,110.5,102.3,8.2,90.4,0.328,0.214,0.571,,0.528,15.0,27.9,0.251,,0.47,14.0,75.6,0.253,,TD Banknorth Garden,763584.0,18624.0,2009
2,3.0,Los Angeles Lakers*,27.4,65.0,17.0,61,21,7.66,-0.55,7.11,112.8,104.7,8.1,94.3,0.299,0.217,0.555,,0.513,12.3,29.4,0.23,,0.49,14.2,73.0,0.213,,STAPLES Center,778877.0,18997.0,2009
3,4.0,Orlando Magic*,27.3,59.0,23.0,59,23,6.7,-0.21,6.48,109.2,101.9,7.3,92.3,0.351,0.335,0.559,,0.52,13.4,24.0,0.251,,0.465,12.3,75.9,0.209,,Amway Arena,698768.0,17043.0,2009
4,5.0,Portland Trail Blazers*,24.0,54.0,28.0,56,26,5.34,-0.35,5.0,113.9,107.8,6.1,86.6,0.306,0.239,0.553,,0.511,12.5,32.6,0.234,,0.499,13.2,75.0,0.227,,Rose Garden Arena,841499.0,20524.0,2009
5,6.0,Houston Rockets*,27.9,53.0,29.0,53,29,4.0,-0.27,3.73,108.4,104.0,4.4,90.2,0.292,0.254,0.548,,0.501,13.6,26.4,0.235,,0.479,11.9,75.3,0.192,,Toyota Center,717669.0,17504.0,2009
6,7.0,San Antonio Spurs*,30.4,54.0,28.0,52,30,3.76,-0.4,3.36,108.5,104.3,4.2,88.4,0.251,0.248,0.548,,0.513,11.7,22.1,0.191,,0.487,11.7,78.0,0.191,,AT&T Center,749048.0,18269.0,2009
7,8.0,Denver Nuggets*,27.7,54.0,28.0,50,32,3.41,-0.29,3.13,110.4,106.8,3.6,94.3,0.382,0.227,0.563,,0.512,14.2,27.5,0.29,,0.485,14.1,71.7,0.259,,Pepsi Center,706165.0,17224.0,2009
8,9.0,Utah Jazz*,25.5,48.0,34.0,48,34,2.65,-0.34,2.31,110.1,107.3,2.8,93.1,0.355,0.169,0.554,,0.504,13.6,28.2,0.274,,0.505,15.0,72.7,0.262,,EnergySolutions Arena,816042.0,19903.0,2009
9,10.0,Dallas Mavericks*,29.0,50.0,32.0,47,35,1.98,-0.3,1.68,110.5,108.4,2.1,91.5,0.274,0.241,0.55,,0.504,12.1,26.6,0.224,,0.493,12.3,74.6,0.225,,American Airlines Center,821723.0,20042.0,2009
10,11.0,Phoenix Suns,29.5,46.0,36.0,46,36,1.93,-0.31,1.62,113.6,111.6,2.0,96.0,0.336,0.216,0.584,,0.545,14.4,27.7,0.25,,0.511,12.8,71.7,0.233,,US Airways Center,755302.0,18422.0,2009
11,12.0,Atlanta Hawks*,25.8,47.0,35.0,46,36,1.57,0.13,1.7,109.3,107.6,1.7,89.6,0.323,0.253,0.546,,0.504,12.5,26.0,0.238,,0.494,13.2,71.6,0.21,,Philips Arena,686688.0,16748.0,2009
12,13.0,New Orleans Hornets*,28.2,49.0,33.0,46,36,1.55,-0.14,1.41,108.7,107.0,1.7,87.8,0.288,0.24,0.548,,0.501,12.5,24.6,0.232,,0.496,13.2,74.9,0.23,,New Orleans Arena,695727.0,16969.0,2009
13,14.0,Miami Heat*,25.6,43.0,39.0,42,40,0.26,0.23,0.49,107.8,107.6,0.2,89.9,0.282,0.245,0.54,,0.5,12.1,24.6,0.212,,0.501,14.5,72.9,0.251,,AmericanAirlines Arena,748778.0,18263.0,2009
14,15.0,Philadelphia 76ers*,26.1,41.0,41.0,41,41,0.07,0.09,0.16,107.9,107.8,0.1,90.0,0.339,0.164,0.532,,0.485,13.4,31.3,0.253,,0.507,14.9,71.4,0.216,,Wachovia Center,647898.0,15802.0,2009
15,16.0,Chicago Bulls*,24.9,41.0,41.0,40,42,-0.28,0.12,-0.16,108.4,108.7,-0.3,93.1,0.3,0.189,0.541,,0.493,13.3,28.0,0.239,,0.493,13.1,70.9,0.238,,United Center,868667.0,21187.0,2009
16,17.0,Detroit Pistons*,28.2,39.0,43.0,40,42,-0.49,0.13,-0.36,107.4,108.0,-0.6,86.7,0.282,0.165,0.524,,0.483,11.7,27.9,0.212,,0.485,11.7,74.0,0.248,,The Palace of Auburn Hills,896971.0,21877.0,2009
17,18.0,Indiana Pacers,26.5,36.0,46.0,38,44,-1.11,0.35,-0.76,108.1,109.2,-1.1,96.5,0.267,0.244,0.545,,0.501,13.1,25.4,0.215,,0.499,12.7,74.5,0.271,,Conseco Fieldhouse,581472.0,14182.0,2009
18,19.0,Milwaukee Bucks,26.3,34.0,48.0,38,44,-1.09,0.21,-0.88,106.7,107.9,-1.2,92.6,0.306,0.208,0.531,,0.483,13.1,27.8,0.239,,0.503,15.6,74.0,0.315,,Bradley Center,630976.0,15390.0,2009
19,20.0,Charlotte Bobcats,25.8,35.0,47.0,37,45,-1.27,0.07,-1.2,104.7,106.1,-1.4,88.3,0.312,0.213,0.536,,0.494,15.1,27.7,0.231,,0.498,14.4,73.0,0.229,,Time Warner Cable Arena,597548.0,14574.0,2009
20,21.0,New York Knicks,25.7,32.0,50.0,34,48,-2.61,0.28,-2.33,108.1,110.8,-2.7,96.7,0.268,0.322,0.544,,0.503,12.9,24.4,0.21,,0.52,13.0,72.7,0.215,,Madison Square Garden (IV),790801.0,19288.0,2009
21,22.0,New Jersey Nets,25.7,34.0,48.0,34,48,-2.44,0.13,-2.31,108.3,111.0,-2.7,89.9,0.303,0.265,0.543,,0.497,12.7,25.2,0.236,,0.509,13.0,73.5,0.272,,Izod Center,621062.0,15148.0,2009
22,23.0,Toronto Raptors,27.0,33.0,49.0,33,49,-2.82,0.28,-2.54,107.0,110.0,-3.0,92.0,0.279,0.193,0.542,,0.494,12.8,24.0,0.23,,0.511,12.6,73.7,0.202,,Air Canada Centre,769707.0,18773.0,2009
23,24.0,Golden State Warriors,25.0,29.0,53.0,31,51,-3.74,-0.06,-3.8,109.5,113.3,-3.8,98.2,0.339,0.209,0.549,,0.497,12.9,26.1,0.268,,0.508,12.9,68.1,0.251,,Oracle Arena,776660.0,18943.0,2009
24,25.0,Minnesota Timberwolves,25.4,24.0,58.0,27,55,-4.91,0.18,-4.74,106.1,111.4,-5.3,91.6,0.289,0.227,0.526,,0.481,13.3,27.7,0.222,,0.515,12.0,75.0,0.254,,Target Center,595013.0,14513.0,2009
25,26.0,Memphis Grizzlies,23.3,24.0,58.0,26,56,-5.46,0.24,-5.23,103.5,109.5,-6.0,90.1,0.329,0.175,0.533,,0.486,14.8,25.8,0.249,,0.515,14.1,73.5,0.247,,FedEx Forum,519895.0,12680.0,2009
26,27.0,Oklahoma City Thunder,24.5,23.0,59.0,24,58,-6.1,0.06,-6.04,102.9,109.4,-6.5,93.6,0.308,0.141,0.521,,0.471,14.8,28.6,0.242,,0.514,13.0,73.9,0.216,,Ford Center,766868.0,18704.0,2009
27,28.0,Washington Wizards,26.9,19.0,63.0,21,61,-7.46,0.48,-6.98,105.4,113.6,-8.2,91.0,0.293,0.18,0.524,,0.48,13.2,27.7,0.224,,0.533,13.3,71.4,0.227,,Verizon Center,681119.0,16613.0,2009
28,29.0,Sacramento Kings,26.3,17.0,65.0,19,63,-8.76,0.16,-8.6,105.5,114.7,-9.2,94.2,0.315,0.238,0.542,,0.491,14.3,24.5,0.252,,0.526,13.0,69.9,0.269,,ARCO Arena (II),520169.0,12687.0,2009
29,30.0,Los Angeles Clippers,26.6,19.0,63.0,18,64,-8.77,0.3,-8.47,102.3,111.7,-9.4,92.1,0.275,0.226,0.52,,0.481,14.0,25.1,0.202,,0.512,12.4,71.2,0.227,,STAPLES Center,663587.0,16185.0,2009
30,,League Average,26.8,,,41,41,0.0,0.0,0.0,108.3,108.3,,91.7,0.306,0.224,0.544,,0.5,13.3,26.7,0.236,,0.5,13.3,73.3,0.236,,,718309.0,17520.0,2009
0,1.0,Orlando Magic*,27.9,59.0,23.0,61,21,7.49,-0.37,7.12,111.4,103.3,8.1,92.0,0.34,0.35,0.573,,0.536,13.6,24.6,0.246,,0.477,12.2,77.4,0.205,,Amway Arena,715901.0,17461.0,2010
1,2.0,Cleveland Cavaliers*,28.0,61.0,21.0,59,23,6.52,-0.36,6.17,111.2,104.1,7.1,91.4,0.341,0.248,0.57,,0.532,13.4,25.1,0.246,,0.482,12.3,77.2,0.218,,Quicken Loans Arena,843042.0,20562.0,2010
2,3.0,Utah Jazz*,25.6,53.0,29.0,55,27,5.34,-0.01,5.33,110.7,105.0,5.7,93.8,0.34,0.184,0.565,,0.524,14.2,26.8,0.252,,0.492,14.2,75.6,0.269,,EnergySolutions Arena,794512.0,19378.0,2010
3,4.0,San Antonio Spurs*,28.7,50.0,32.0,55,27,5.09,-0.02,5.07,110.0,104.5,5.5,91.7,0.296,0.232,0.552,,0.515,12.9,26.8,0.219,,0.483,12.1,76.3,0.214,,AT&T Center,741676.0,18090.0,2010
4,5.0,Atlanta Hawks*,26.5,53.0,29.0,54,28,4.66,-0.22,4.44,111.9,106.7,5.2,90.1,0.281,0.214,0.545,,0.506,11.4,28.2,0.213,,0.496,13.2,72.7,0.208,,Philips Arena,678375.0,16546.0,2010
5,6.0,Phoenix Suns*,28.5,54.0,28.0,54,28,4.9,-0.23,4.67,115.3,110.2,5.1,95.3,0.312,0.261,0.585,,0.546,13.6,27.6,0.24,,0.491,11.6,70.8,0.224,,US Airways Center,723582.0,17648.0,2010
6,7.0,Los Angeles Lakers*,28.4,57.0,25.0,54,28,4.72,0.06,4.78,108.8,103.7,5.1,92.8,0.289,0.227,0.538,,0.496,12.4,27.6,0.221,,0.484,13.2,74.4,0.195,,STAPLES Center,778877.0,18997.0,2010
7,8.0,Denver Nuggets*,27.7,53.0,29.0,52,30,4.09,0.06,4.15,111.8,107.5,4.3,94.8,0.376,0.227,0.561,,0.509,12.7,26.1,0.29,,0.495,13.8,72.4,0.251,,Pepsi Center,737301.0,17983.0,2010
8,9.0,Boston Celtics*,29.4,50.0,32.0,52,30,3.66,-0.29,3.37,107.7,103.8,3.9,91.6,0.332,0.228,0.564,,0.522,14.5,22.8,0.248,,0.487,14.9,73.8,0.251,,TD Garden,763584.0,18624.0,2010
9,10.0,Portland Trail Blazers*,26.6,50.0,32.0,51,31,3.3,-0.13,3.18,110.8,107.1,3.7,87.7,0.315,0.215,0.547,,0.499,12.1,28.2,0.249,,0.502,13.3,74.8,0.219,,Rose Garden Arena,840371.0,20497.0,2010
10,11.0,Oklahoma City Thunder*,23.2,50.0,32.0,51,31,3.49,0.06,3.55,108.3,104.6,3.7,93.1,0.333,0.185,0.547,,0.494,13.9,28.6,0.268,,0.483,14.0,73.6,0.229,,Oklahoma City Arena,738149.0,18004.0,2010
11,12.0,Dallas Mavericks*,30.7,55.0,27.0,49,33,2.72,-0.06,2.66,109.2,106.3,2.9,92.5,0.277,0.222,0.552,,0.506,12.3,24.3,0.226,,0.495,13.6,73.7,0.206,,American Airlines Center,819770.0,19994.0,2010
12,13.0,Miami Heat*,27.1,47.0,35.0,48,34,2.28,-0.29,1.99,106.6,104.1,2.5,89.6,0.296,0.219,0.537,,0.496,12.8,26.1,0.223,,0.48,13.9,74.9,0.246,,AmericanAirlines Arena,726935.0,17730.0,2010
13,14.0,Milwaukee Bucks*,26.4,46.0,36.0,46,36,1.7,-0.32,1.37,104.9,103.1,1.8,91.7,0.239,0.259,0.518,,0.482,12.3,26.2,0.181,,0.486,14.6,76.4,0.266,,Bradley Center,619453.0,15109.0,2010
14,15.0,Charlotte Bobcats*,27.4,44.0,38.0,45,37,1.46,-0.17,1.3,104.4,102.8,1.6,90.4,0.346,0.211,0.538,,0.49,15.1,26.5,0.26,,0.491,14.7,74.2,0.194,,Time Warner Cable Arena,648520.0,15818.0,2010
15,16.0,Houston Rockets,26.0,42.0,40.0,40,42,-0.37,0.35,-0.02,107.6,108.0,-0.4,94.0,0.292,0.265,0.537,,0.494,13.2,26.9,0.225,,0.511,13.6,73.8,0.215,,Toyota Center,677658.0,16528.0,2010
